frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
132, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
133, 0, 0.000, 0.42, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
134, 0, 0.000, 0.88, 1, -4.44, -3.72, 0.44, -1.30, 0.90, 1.92, 3.78, -0.30, 0.34, -1.31, 0.67, 1.52, -1.10, 2.34, -0.28, -0.44, -0.26, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
135, 0, 0.000, 0.98, 1, -2.13, -0.67, -0.34, -0.83, 0.45, 0.88, 2.47, 0.06, -0.45, -1.39, 1.37, 1.59, -1.02, 1.51, 0.68, -0.71, 1.02, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
136, 0, 0.000, 0.78, 1, 0.99, 0.35, -1.41, -1.39, 0.46, 0.46, 0.98, 1.40, -0.15, -1.99, 2.17, 4.03, 0.67, 1.94, -0.44, -2.49, -0.25, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
137, 0, 0.000, 0.98, 1, 2.27, 2.10, -1.00, -0.16, -0.57, -0.07, -0.45, -0.13, 0.25, -0.46, -0.50, 1.49, 0.28, 0.71, 0.12, 0.14, -1.01, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
138, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
139, 0, 0.000, 0.75, 1, 1.19, 1.82, -2.08, 2.19, 0.14, -0.60, 0.27, 0.80, 0.30, 0.96, -0.10, 1.16, 1.80, 2.09, 1.34, 1.05, -0.40, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
140, 0, 0.000, 0.98, 1, -0.70, -1.01, 0.19, -0.91, -1.44, 0.42, 0.18, -1.40, -2.03, -0.55, 0.63, 0.86, 0.73, 1.25, 0.83, 0.88, 0.18, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0
141, 0, 0.000, 0.98, 1, -2.62, -2.30, -0.87, -1.81, 1.46, 2.21, 0.18, 0.81, 3.02, 1.19, -0.91, -1.41, -0.08, 0.33, 3.24, -0.28, 1.05, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
142, 0, 0.000, 0.88, 1, 0.29, 1.76, -1.37, 1.81, -1.28, -2.39, 0.02, -0.39, -1.39, 0.55, 0.16, 1.20, 1.36, 1.57, 1.40, 0.70, -0.63, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
143, 0, 0.000, 0.98, 1, -1.53, -1.28, 1.75, -2.51, 0.14, -1.40, 1.56, 0.36, -1.16, 2.06, 1.78, 3.33, 1.35, 4.53, 2.84, 2.86, 1.17, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
144, 0, 0.000, 0.98, 1, 2.13, 1.04, 0.23, -0.47, 0.80, 1.50, 2.33, 1.84, 0.53, 1.89, 1.70, 1.34, 2.11, 1.02, 1.71, 0.52, 1.40, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
145, 0, 0.000, 0.98, 1, 1.03, 1.85, -0.23, -0.37, -2.49, 0.09, 1.42, -2.40, -1.63, -1.08, 0.11, -0.13, -1.83, 0.24, 1.17, -0.30, 1.22, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
146, 0, 0.000, 0.88, 1, -2.01, -0.15, 1.26, 3.15, 1.43, 1.47, 1.48, 3.27, 1.18, 1.55, 0.84, 2.55, 0.07, 2.63, 2.18, 2.20, -0.60, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
147, 0, 0.000, 0.98, 1, 2.54, 1.52, 0.29, 2.04, -1.96, 0.04, -1.05, -1.65, -1.19, -1.03, -0.35, 1.46, 0.16, 2.77, 0.66, 1.25, 0.46, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
148, 0, 0.000, 0.98, 1, 1.19, 2.64, 0.02, 1.85, -0.72, 0.22, -0.79, 0.54, 0.36, 1.24, -0.15, 1.42, 1.56, 0.07, 2.18, 2.86, 0.35, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
149, 0, 0.000, 0.98, 1, 4.15, 1.98, -0.45, 1.22, -0.88, 0.38, 0.76, 0.62, 0.66, -0.84, 0.89, 0.51, 0.09, -0.78, 2.94, 1.29, 0.37, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
150, 0, 0.000, 0.98, 1, -2.70, -0.54, -1.26, 0.89, 0.61, -0.97, 0.80, 0.69, 1.89, 1.65, 1.22, -0.11, 0.37, 1.62, 1.56, 1.66, 0.14, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
151, 0, 0.000, 0.88, 1, -1.47, -1.49, -0.46, -0.69, -1.40, 0.67, 0.89, -0.62, -1.16, -1.97, 0.90, 2.38, 0.31, 1.65, 0.29, 0.79, 0.80, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
152, 0, 0.000, 0.92, 1, -0.47, 0.48, -0.37, -0.10, 0.36, 2.61, 2.15, 0.50, -0.41, -0.41, 0.60, 2.21, 1.08, 0.02, 0.87, 0.17, 1.40, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
153, 0, 0.000, 0.98, 1, -1.57, 0.35, -1.19, -1.18, 1.46, 0.87, 1.97, 1.05, 2.57, 0.77, -0.00, -1.05, -1.84, -0.56, 4.12, -1.14, -0.68, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
154, 0, 0.000, 0.98, 1, 1.83, 1.78, 0.56, 1.65, -1.29, -0.72, 0.21, 0.11, -1.38, -0.67, -0.40, 1.46, 1.23, 0.83, 3.16, 2.95, -0.47, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
155, 0, 0.000, 0.98, 1, 4.05, 2.16, -1.04, -0.14, -1.17, -0.30, -0.10, -1.05, 0.12, -1.34, -1.08, 1.19, -1.66, -0.16, -0.22, -0.62, 1.91, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
156, 0, 0.000, 0.88, 1, 2.01, 2.26, -0.65, 1.73, 0.46, 1.18, -0.27, 0.21, 1.18, 1.01, -0.44, 1.39, 0.95, 1.79, -0.34, 0.46, -0.34, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
157, 0, 0.000, 0.98, 1, 0.88, -0.42, -0.51, 1.28, -0.32, 0.15, 0.97, 0.22, -0.22, -1.92, 0.87, 2.24, 1.85, 1.86, 1.33, 0.28, -1.02, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
158, 0, 0.000, 0.88, 1, 0.24, 1.17, 0.00, -1.02, -0.84, -0.84, 0.07, 0.05, 0.45, 0.76, 0.09, 1.21, 0.71, 2.37, 0.92, -0.08, 1.62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
159, 0, 0.000, 0.98, 1, 3.67, 2.65, -1.77, 0.78, -1.95, -1.00, -1.27, -1.12, -0.82, -2.34, -0.05, 2.79, 0.26, 0.34, 1.59, 1.03, 2.27, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0
160, 0, 0.000, 0.88, 1, 0.71, -1.33, -0.94, -0.32, 1.80, 3.21, 1.00, 1.39, 2.15, 0.42, 0.89, 0.84, 0.99, 1.21, 2.86, 0.59, -0.18, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
161, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
162, 0, 0.000, 0.85, 1, -1.31, 0.54, -1.05, -1.41, 0.41, 0.40, 2.80, -0.67, 0.49, 0.11, 2.35, 4.64, 1.29, 3.50, -0.12, -2.02, -2.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
163, 0, 0.000, 0.98, 1, -2.52, -2.78, -0.57, -2.45, 1.10, 2.38, 1.23, 1.00, 2.72, 0.86, -0.30, -0.67, -0.67, 0.56, 2.42, -1.00, -0.15, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
164, 0, 0.000, 0.82, 1, 0.53, -0.00, 1.15, 0.25, -0.28, -0.21, 1.34, 0.33, 0.40, -0.73, 1.83, 2.61, -0.41, 1.62, -0.62, -2.34, -0.71, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
165, 0, 0.000, 0.98, 1, -0.77, -2.30, 1.76, -2.60, 0.58, 1.22, 1.03, 1.44, -0.28, -1.08, 1.06, 2.66, 2.37, 1.83, 0.54, 1.23, 0.33, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
166, 0, 0.000, 0.82, 1, -4.51, -3.13, 1.79, -2.19, -1.01, -1.65, 3.14, -0.61, -0.95, 0.60, 0.51, 0.96, -0.47, 1.75, 0.47, 0.83, 1.90, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
167, 0, 0.000, 0.92, 1, -3.25, -2.28, -0.78, 0.18, -0.76, 0.27, 2.94, -2.45, -0.47, 0.50, 0.04, 1.64, 0.78, 1.76, 0.61, -0.93, -0.68, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
168, 0, 0.000, 0.92, 1, 0.47, 1.36, -1.23, 3.13, -1.11, -1.30, 1.29, -1.17, -0.65, -0.91, -0.05, -1.56, -1.36, -1.29, 2.38, -0.67, -0.16, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
169, 0, 0.000, 0.98, 1, -1.20, -0.68, 0.24, 1.07, -0.31, 1.56, 1.23, -0.13, -0.66, -2.99, 1.03, 1.19, -0.24, 0.68, 2.31, 1.47, -0.30, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
170, 0, 0.000, 0.98, 1, -0.18, 1.99, 0.10, 0.38, 0.20, 0.66, 0.47, 0.52, 0.01, 0.38, -1.40, 0.27, 1.60, 0.77, 1.17, 1.02, 0.49, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
171, 0, 0.000, 0.05, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
172, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
173, 0, 0.000, 0.88, 1, -1.51, 0.86, 0.74, 3.51, -2.21, -0.48, -0.72, -1.31, -1.49, -1.01, -0.25, 2.31, -1.33, 3.89, 0.07, 3.67, 0.92, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
174, 0, 0.000, 0.88, 1, -0.28, -1.70, -0.98, -2.28, 1.85, 4.47, 0.83, 2.57, 1.37, -1.88, 2.94, 4.37, 2.35, 1.69, 1.76, 0.67, -1.23, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
175, 0, 0.000, 0.88, 1, -3.18, 0.18, -0.32, 1.09, 0.47, -0.38, 0.89, 0.94, 0.72, 0.34, 0.27, 0.38, -0.16, 1.69, 2.56, 1.12, 0.10, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
176, 0, 0.000, 0.98, 1, -1.75, -0.39, -0.87, 0.37, -1.14, -0.77, 0.11, -0.88, -0.59, 0.06, -1.04, 0.10, -1.33, 2.72, 0.86, 1.58, 1.87, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
177, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
178, 0, 0.000, 0.92, 1, -0.80, -0.10, 0.63, -1.13, -0.13, -0.10, -0.38, 0.07, -0.05, 0.14, -0.19, 0.03, -0.49, 1.79, -0.36, 2.88, -0.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
179, 0, 0.000, 0.98, 1, -0.43, -0.03, 0.62, -1.82, -0.08, -0.52, 0.78, 1.41, -0.19, -1.22, 0.24, -0.17, 0.26, 1.17, 1.44, 1.30, -0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
180, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
181, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
182, 0, 0.000, 0.98, 1, 1.07, 2.93, -0.31, 2.53, 0.54, 0.15, 0.22, 0.97, 2.11, 1.99, 0.79, -0.72, 0.50, 1.69, 3.12, 1.30, 0.51, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
183, 0, 0.000, 0.92, 1, -0.11, 1.93, -1.79, 1.83, 0.77, 0.83, -0.77, 1.84, 1.35, 2.00, -0.84, 0.69, 0.54, 1.34, 1.45, 2.16, -0.05, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
184, 0, 0.000, 0.88, 1, 0.41, 0.58, 0.10, -0.69, 0.33, 1.69, 1.33, -0.21, 0.34, 0.03, 1.22, 1.69, -0.78, 2.80, -1.46, -1.03, 0.04, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
185, 0, 0.000, 0.88, 1, 0.11, 1.48, 1.10, 1.09, -0.64, 1.46, 1.52, 0.07, -0.45, -0.96, -0.21, 3.07, -0.71, 2.33, -1.18, 1.51, -0.40, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0
186, 0, 0.000, 0.88, 1, -0.19, -0.07, 0.98, 0.20, 0.95, 1.09, 0.76, 0.72, 1.04, 0.22, 0.83, 1.54, 1.76, 2.79, 0.28, 1.30, -0.90, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0
187, 0, 0.000, 0.98, 1, 0.45, 0.48, 0.92, -0.36, -0.04, 1.50, 1.61, 1.01, 0.49, 0.51, 1.31, 2.70, -0.71, 0.30, 0.62, -0.84, 0.41, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
188, 0, 0.000, 0.98, 1, -0.01, 0.18, 2.76, 2.56, -1.21, 0.02, 0.18, 0.55, -0.79, -0.94, 0.14, 1.14, -0.78, -0.35, 3.73, 2.79, 2.59, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
189, 0, 0.000, 0.85, 1, -1.57, -1.79, 1.58, -1.00, 0.08, -0.74, 0.47, 0.07, 1.24, 0.22, 0.07, 0.24, -0.18, 1.01, 2.06, 1.83, -1.00, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
190, 0, 0.000, 0.88, 1, -0.97, -0.29, 2.72, 0.76, 0.96, 0.84, -0.15, 0.69, 1.12, 0.73, 0.40, 0.37, 0.13, 1.80, 1.25, 3.13, -0.97, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
191, 0, 0.000, 0.98, 1, -2.12, -2.40, 0.73, 0.37, -1.63, 0.40, 1.99, -0.77, -1.01, -0.86, 0.31, 0.33, 0.24, 1.69, 0.59, 0.72, 0.59, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
192, 0, 0.000, 0.98, 1, 0.47, 1.77, -0.77, 1.26, 0.37, 0.48, 0.88, 0.39, 1.70, 0.31, 0.10, -0.67, 0.74, 2.07, 3.77, -0.78, 1.51, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
193, 0, 0.000, 0.98, 1, 2.93, 3.68, 2.11, 1.35, -0.78, 0.59, 0.48, -0.51, -0.64, -0.51, 0.92, 2.19, 0.52, -0.86, 1.73, 3.43, 0.07, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
194, 0, 0.000, 0.98, 1, 1.53, 0.07, -1.01, 0.35, 0.90, 1.10, 0.10, -0.11, -0.24, -2.56, 5.71, 2.54, 4.67, 1.22, 3.46, 3.16, -0.66, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
195, 0, 0.000, 0.98, 1, -0.29, -0.35, 2.25, 1.74, 0.27, 1.12, 1.60, 1.23, 0.07, 0.07, -0.19, 2.52, 0.81, 1.38, 1.77, 2.50, -0.88, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
196, 0, 0.000, 0.00, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
197, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
198, 0, 0.000, 0.98, 1, 2.64, 2.06, -1.99, 2.80, -2.04, -1.19, 1.37, -2.24, -1.17, -2.01, 0.75, -0.76, -1.12, 0.73, 0.74, -0.98, -1.05, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
199, 0, 0.000, 0.98, 1, 2.71, 2.49, 0.77, 0.26, -1.25, -0.04, 1.10, 0.56, 0.24, 0.55, -0.70, 1.57, 1.15, 0.31, 0.70, -0.42, 1.35, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
200, 0, 0.000, 0.88, 1, -0.29, 0.44, -1.42, 1.18, -0.22, -2.15, 0.45, 0.30, 0.46, 1.46, 1.44, 3.23, -0.68, 3.70, 1.18, -0.83, -0.90, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
201, 0, 0.000, 0.88, 1, 1.21, 1.82, -0.78, 2.89, -1.77, -2.84, -0.92, -2.23, -1.84, -1.59, 0.74, 1.43, 2.78, 3.42, -1.75, 1.55, 0.00, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
202, 0, 0.000, 0.98, 1, 2.16, 2.96, 1.97, -0.08, -0.12, 1.22, 1.86, 0.71, 0.01, -0.58, 1.20, 1.74, 0.53, 0.73, 1.63, 0.67, -0.22, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
