frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
142,  0,  0.000,  0.98,  1, 0.16, 0.09, 0.58, 0.00, 1.13, 1.50, 0.00, 0.98, 1.35, 1.48, 0.55, 1.40, 0.41, 0.20, 0.00, 0.03, 0.29, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
143,  0,  0.000,  0.82,  1, 0.16, 0.09, 0.44, 0.00, 1.14, 1.75, 0.00, 0.56, 1.47, 0.68, 0.25, 1.08, 0.18, 0.00, 0.00, 0.03, 0.29, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
144,  0,  0.000,  0.98,  1, 0.19, 0.42, 0.44, 0.40, 1.33, 1.75, 0.00, 0.96, 1.73, 0.71, 0.25, 1.22, 0.18, 0.00, 0.32, 0.43, 0.08, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
145,  0,  0.000,  0.98,  1, 0.03, 0.42, 0.18, 0.40, 1.01, 0.83, 0.00, 0.67, 1.56, 0.71, 0.00, 0.46, 0.00, 0.00, 0.32, 0.43, 0.08, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
146,  0,  0.000,  0.02,  0, 0.03, 0.42, 0.32, 0.92, 0.53, 0.34, 0.17, 0.40, 0.59, 0.27, 0.00, 0.73, 0.53, 0.69, 0.55, 1.11, 0.08, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
147,  0,  0.000,  0.85,  1, 0.00, 0.02, 0.49, 0.53, 0.41, 0.91, 0.27, 0.26, 0.48, 0.56, 0.08, 0.40, 0.54, 0.69, 0.59, 0.98, 0.45, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
148,  0,  0.000,  0.98,  1, 0.39, 0.18, 0.49, 0.53, 0.68, 0.91, 0.27, 0.60, 1.30, 1.17, 0.08, 1.03, 0.54, 0.69, 0.91, 1.11, 0.45, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
149,  0,  0.000,  0.98,  1, 0.39, 0.18, 0.81, 0.00, 0.63, 0.99, 0.21, 0.89, 1.63, 1.74, 0.08, 1.53, 0.01, 0.35, 0.67, 0.43, 0.57, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
150,  0,  0.000,  0.98,  1, 0.40, 0.15, 0.64, 0.00, 0.80, 0.86, 0.10, 0.99, 2.13, 2.12, 0.00, 1.51, 0.00, 0.35, 0.75, 0.25, 0.47, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
151,  0,  0.000,  0.98,  1, 0.01, 0.00, 0.64, 0.00, 1.46, 1.97, 0.69, 1.75, 2.20, 2.14, 0.00, 0.88, 0.00, 0.35, 0.86, 0.12, 0.47, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
152,  0,  0.000,  0.92,  1, 0.01, 0.00, 0.01, 0.00, 2.23, 2.22, 0.59, 2.37, 3.12, 2.13, 0.00, 0.25, 0.00, 0.00, 1.63, 1.07, 0.34, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
153,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.43, 0.00, 2.66, 3.33, 0.67, 2.80, 2.63, 1.62, 0.30, 1.07, 0.52, 0.20, 1.20, 0.99, 0.17, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
154,  0,  0.000,  0.98,  1, 0.18, 0.00, 0.74, 0.00, 2.88, 2.80, 0.08, 2.71, 2.79, 1.60, 0.54, 1.36, 1.07, 0.20, 1.66, 1.59, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
155,  0,  0.000,  0.98,  1, 0.18, 0.00, 1.09, 0.05, 2.96, 3.04, 0.08, 3.03, 2.77, 1.99, 0.54, 2.15, 1.07, 0.56, 2.05, 1.38, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
156,  0,  0.000,  0.98,  1, 0.18, 0.00, 0.67, 0.05, 3.27, 2.35, 0.00, 3.00, 3.07, 2.16, 0.31, 1.60, 1.70, 0.36, 2.53, 2.08, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
157,  0,  0.000,  0.98,  1, 0.09, 0.00, 0.78, 0.05, 2.57, 1.77, 0.00, 2.35, 2.73, 2.06, 0.45, 2.01, 1.23, 0.49, 1.87, 2.29, 0.07, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
158,  0,  0.000,  0.98,  1, 0.64, 0.00, 0.45, 0.00, 2.64, 1.97, 0.00, 2.04, 2.39, 1.25, 1.08, 2.36, 2.53, 0.82, 0.70, 2.11, 0.07, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
159,  0,  0.000,  0.98,  1, 1.92, 0.64, 0.59, 0.00, 1.55, 1.41, 0.00, 1.66, 2.03, 1.40, 1.01, 2.40, 1.48, 0.82, 0.23, 1.38, 0.07, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
160,  0,  0.000,  0.98,  1, 2.10, 0.64, 0.84, 0.00, 1.57, 1.41, 0.00, 2.02, 2.04, 1.89, 0.63, 1.82, 1.39, 0.68, 0.23, 0.56, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
161,  0,  0.000,  0.98,  1, 2.04, 0.80, 0.81, 0.00, 0.83, 0.90, 0.00, 1.37, 1.62, 2.32, 0.20, 1.32, 0.75, 0.00, 0.23, 0.16, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
162,  0,  0.000,  0.98,  1, 0.76, 0.19, 1.35, 0.24, 1.12, 0.64, 0.00, 1.28, 1.79, 2.50, 0.25, 1.22, 0.65, 0.00, 0.33, 0.16, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
163,  0,  0.000,  0.98,  1, 0.49, 0.19, 0.91, 0.24, 1.68, 1.63, 0.48, 1.38, 2.03, 2.12, 0.25, 1.31, 0.65, 0.08, 0.24, 0.16, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
164,  0,  0.000,  0.98,  1, 0.38, 0.02, 1.06, 0.24, 2.17, 1.04, 0.48, 2.12, 2.89, 1.96, 0.06, 0.58, 0.00, 0.08, 0.89, 0.44, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
165,  0,  0.000,  0.98,  1, 0.50, 0.00, 0.47, 0.00, 2.76, 1.85, 0.48, 3.16, 3.41, 2.17, 0.00, 0.92, 0.00, 0.36, 1.91, 0.63, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
166,  0,  0.000,  0.98,  1, 0.50, 0.00, 1.26, 0.00, 2.72, 1.14, 0.55, 3.39, 3.13, 2.53, 0.07, 1.12, 0.15, 0.28, 1.96, 0.63, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
167,  0,  0.000,  0.98,  1, 0.12, 0.28, 1.23, 0.00, 2.74, 1.62, 0.55, 3.24, 2.96, 2.78, 0.40, 1.59, 0.15, 0.62, 1.77, 0.70, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
168,  0,  0.000,  0.98,  1, 0.00, 0.28, 1.19, 0.00, 2.61, 1.90, 0.66, 2.65, 2.25, 1.95, 0.84, 1.22, 0.39, 0.34, 0.95, 1.56, 0.34, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
169,  0,  0.000,  0.98,  1, 0.00, 0.28, 0.54, 0.00, 2.28, 2.37, 0.32, 2.13, 1.83, 1.23, 1.59, 1.60, 0.45, 0.37, 0.75, 2.15, 0.34, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
170,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.63, 0.00, 2.35, 2.40, 0.32, 2.36, 1.71, 1.15, 1.26, 0.97, 0.45, 0.03, 0.92, 1.65, 0.34, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
171,  0,  0.000,  0.88,  1, 0.61, 0.12, 0.86, 0.01, 2.29, 2.21, 0.22, 2.34, 1.86, 1.84, 1.21, 0.77, 0.43, 0.19, 0.92, 0.61, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
172,  0,  0.000,  0.98,  1, 0.61, 0.12, 0.48, 0.01, 2.26, 2.12, 0.00, 2.49, 2.62, 2.03, 0.40, 0.00, 0.22, 0.16, 1.29, 0.35, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
173,  0,  0.000,  0.98,  1, 0.61, 0.12, 0.26, 0.01, 1.98, 2.25, 0.00, 1.96, 2.60, 1.45, 0.40, 0.41, 0.22, 0.54, 1.01, 0.34, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
174,  0,  0.000,  0.85,  1, 0.00, 0.00, 0.00, 0.08, 1.39, 1.91, 0.71, 1.24, 2.06, 0.78, 0.29, 0.79, 0.13, 0.52, 0.81, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
175,  0,  0.000,  0.98,  1, 0.20, 0.03, 0.24, 0.08, 0.98, 1.88, 1.00, 0.67, 1.53, 0.32, 0.38, 1.26, 0.13, 0.61, 0.73, 0.56, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
176,  0,  0.000,  0.98,  1, 0.73, 0.03, 0.27, 0.08, 0.52, 1.66, 1.00, 0.55, 0.83, 0.93, 0.45, 1.07, 0.13, 0.24, 0.84, 0.87, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
177,  0,  0.000,  0.98,  1, 2.27, 0.66, 0.39, 0.61, 0.62, 1.06, 0.29, 0.53, 1.44, 0.81, 0.36, 0.69, 0.15, 0.17, 1.44, 1.54, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
178,  0,  0.000,  0.92,  1, 2.29, 0.73, 0.14, 0.61, 0.59, 0.64, 0.00, 0.71, 1.29, 0.81, 0.27, 0.53, 0.25, 0.15, 1.28, 1.18, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
179,  0,  0.000,  0.98,  1, 1.75, 0.73, 0.12, 0.61, 0.55, 0.71, 0.00, 0.30, 1.34, 0.43, 0.20, 0.31, 0.25, 0.15, 0.82, 1.10, 0.10, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
180,  0,  0.000,  0.98,  1, 0.22, 0.10, 0.00, 0.00, 0.90, 1.16, 0.31, 1.24, 1.68, 0.67, 0.00, 1.06, 0.10, 0.07, 0.62, 0.87, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
181,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.75, 1.69, 0.31, 1.68, 2.40, 1.16, 0.23, 0.75, 0.00, 0.00, 1.26, 1.41, 0.40, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
182,  0,  0.000,  0.98,  1, 0.17, 0.00, 0.00, 0.00, 1.95, 1.20, 0.31, 2.08, 2.60, 1.53, 0.66, 0.94, 0.03, 0.00, 1.72, 1.41, 0.30, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
183,  0,  0.000,  0.98,  1, 0.17, 0.00, 0.07, 0.00, 1.87, 0.98, 0.00, 1.62, 2.79, 1.52, 0.66, 0.64, 0.03, 0.01, 1.86, 1.61, 0.30, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
184,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.21, 0.00, 1.43, 0.70, 0.00, 1.46, 3.39, 1.30, 0.00, 1.35, 0.00, 0.04, 1.90, 2.05, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
